relative_time_s,kv_used,kv_evictable,kv_available,gen_throughput,global_hit_rate
0.04,0.0,16.0,144734.0,0.0,0.0
1.04,230.0,1458.0,143062.0,212.79187944483684,0.0
2.05,0.0,1766.0,142984.0,0.0,0.0
3.05,214.0,1735.0,142801.0,21.40475264790903,0.0
4.17,374.0,1735.0,142641.0,161.86320345033977,0.0
5.18,280.0,2216.0,142254.0,237.09430782941945,0.0
6.18,0.0,2672.0,142078.0,0.0,0.0
7.21,0.0,2672.0,142078.0,0.0,0.0
8.22,1381.0,2594.0,140775.0,317.5711661813998,0.11988304093567251
9.28,2805.0,2594.0,139351.0,390.3468397574663,0.0
10.29,2900.0,3864.0,137986.0,509.9347821585446,0.0
11.29,3988.0,4421.0,136341.0,917.6177258198471,0.0
12.65,0.0,8896.0,135854.0,0.0,0.0
13.79,1303.0,8719.0,134728.0,316.5660648088108,0.0
14.8,2543.0,8589.0,133618.0,468.30161401016517,0.0
16.94,2801.0,10503.0,131446.0,594.4414751764228,0.0
17.94,4380.0,12371.0,127999.0,227.8612651357849,0.0
18.95,5021.0,12559.0,127170.0,756.6549429051847,0.0
20.7,959.0,17428.0,126363.0,161.2405915616011,0.0
21.83,2086.0,18683.0,123981.0,625.7789089625109,0.0
22.96,3537.0,18793.0,122420.0,614.0030918939738,0.0
23.97,5091.0,19522.0,120137.0,753.1220164819387,0.0
24.97,6086.0,20843.0,117821.0,901.1525978273804,0.08528784648187633
26.36,687.0,27268.0,116795.0,304.11527886789855,0.0
27.37,1604.0,28284.0,114862.0,625.0098780871621,0.25949367088607594
28.37,792.0,29661.0,114297.0,247.94805091575958,0.0
29.38,150.0,30455.0,114145.0,0.0,0.2751677852348993
30.53,468.0,30591.0,113691.0,161.65901987146617,0.0
31.54,1644.0,30516.0,112590.0,317.35176678628017,0.07865168539325842
32.54,1709.0,31146.0,111895.0,358.7422596964433,0.0
33.54,558.0,32629.0,111563.0,275.01379612721496,0.0
34.55,352.0,33258.0,111140.0,161.84656180329262,0.0
35.58,512.0,33258.0,110980.0,161.8218577931728,0.0
37.57,681.0,33820.0,110249.0,161.51485819228077,0.0
38.8,3351.0,34286.0,107113.0,317.86857603920413,0.0
39.81,5594.0,34169.0,104987.0,761.6452367326381,0.13210702341137123
41.11,1428.0,39251.0,104071.0,308.76915809607976,0.0
42.7,1234.0,40707.0,102809.0,317.22357426311567,0.0
43.71,3419.0,40894.0,100437.0,289.0752479288034,0.0
44.71,2963.0,42037.0,99750.0,463.8641909552573,0.0
46.56,1031.0,45342.0,98377.0,161.12363108905942,0.0
47.56,2944.0,46169.0,95637.0,413.18876457828725,0.0
48.57,4411.0,46080.0,94259.0,615.9351382102953,0.128068303094984
49.57,3259.0,48340.0,93151.0,465.4026748864549,0.08023483365949119
51.14,3132.0,49563.0,92055.0,761.9176317837124,0.0
52.15,3741.0,51347.0,89662.0,822.2455957371551,0.0
53.23,5090.0,51267.0,88393.0,755.9679711970736,0.0
54.24,5447.0,52476.0,86827.0,669.2980560743157,0.0
55.51,2465.0,56967.0,85318.0,564.125308039916,0.0
56.52,2798.0,57464.0,84488.0,464.84562180633486,0.0
57.52,1694.0,59134.0,83922.0,315.6300153238899,0.0
59.08,1195.0,60085.0,83470.0,211.22970946322033,0.0
60.08,4033.0,59903.0,80814.0,763.9836676973,0.0
61.09,2654.0,62062.0,80034.0,460.27709693642424,0.30597014925373134
62.09,480.0,64820.0,79450.0,0.0,0.08559498956158663
63.39,675.0,64820.0,79255.0,161.4898973960101,0.0
64.43,2403.0,64602.0,77745.0,468.6493246041603,0.0
65.43,3561.0,64498.0,76691.0,612.3890622497124,0.0
67.91,0.0,68785.0,75965.0,0.0,0.0
68.92,4346.0,68724.0,71680.0,976.7279849657942,0.0
69.92,4166.0,69922.0,70662.0,707.9098534018214,0.0
71.49,899.0,73591.0,70260.0,161.203382606446,0.0
72.5,2884.0,73478.0,68388.0,623.061332495326,0.19631901840490798
73.5,3473.0,74096.0,67181.0,766.3301947072528,0.2679738562091503
74.67,2802.0,75407.0,66541.0,502.65265465385085,0.0
75.67,2544.0,77402.0,64804.0,698.8767317256328,0.0
76.67,3006.0,78230.0,63514.0,415.9882036824832,0.0
77.68,2860.0,79228.0,62662.0,465.0082241376095,0.0
78.76,664.0,81844.0,62242.0,310.19623830846405,0.0
79.95,1397.0,82010.0,61343.0,316.43283618391746,0.0
80.96,3196.0,82571.0,58983.0,706.2573403070143,0.18636363636363637
81.96,2938.0,83610.0,58202.0,618.0121487068021,0.0
83.09,0.0,86856.0,57894.0,0.0,0.0
84.1,1679.0,86682.0,56389.0,375.1136545003651,0.0
85.1,2989.0,86642.0,55119.0,703.8294167746641,0.0
86.13,2573.0,88308.0,53869.0,734.8316766678834,0.0
87.32,2961.0,89712.0,52077.0,618.2178650594985,0.0
88.4,3559.0,90394.0,50797.0,614.593612131947,0.0
89.41,3956.0,91001.0,49793.0,612.4678479735697,0.0
90.41,1081.0,94591.0,49078.0,412.47242203381865,0.3106060606060606
91.42,1269.0,95565.0,47916.0,0.0,0.07421150278293136
92.46,1533.0,95565.0,47652.0,316.1646058996197,0.0
93.47,3818.0,95388.0,45544.0,613.6300441167256,0.0
94.47,3820.0,96407.0,44523.0,613.0842877657326,0.0
95.66,694.0,99869.0,44187.0,161.6340791629186,0.0
97.17,1326.0,100871.0,42553.0,316.6424952336597,0.0
98.17,3538.0,100849.0,40363.0,465.5275780992832,0.12142857142857143
99.78,3842.0,101607.0,39301.0,500.25379179849483,0.0
100.79,795.0,105300.0,38655.0,161.29842067142783,0.0
101.79,2356.0,106121.0,36273.0,469.6265322393707,0.0
102.8,3780.0,106672.0,34298.0,414.42518592950165,0.1774891774891775
103.8,1851.0,109180.0,33719.0,471.17107761182535,0.0
104.81,1309.0,110813.0,32628.0,590.1621988210791,0.0
105.81,733.0,111591.0,32426.0,161.64897276478922,0.0
106.82,858.0,112519.0,31373.0,432.7846523936416,0.0
108.62,686.0,113044.0,31020.0,161.6976506984162,0.0
109.62,3145.0,113494.0,28111.0,464.5240738911728,0.0
110.63,4224.0,113441.0,27085.0,461.9402216099918,0.1492063492063492
112.19,868.0,117198.0,26684.0,161.32471336654766,0.0
113.72,1314.0,118051.0,25385.0,316.88926916527043,0.0
114.73,3663.0,117910.0,23177.0,919.8131853318695,0.0
115.73,4714.0,118532.0,21504.0,711.2445283115292,0.0
116.93,2519.0,121924.0,20307.0,382.6905910082421,0.0
117.97,2558.0,122849.0,19343.0,483.21275817579726,0.0
118.98,5145.0,122669.0,16936.0,612.1764271186361,0.11332728921124206
119.99,2999.0,125779.0,15972.0,464.1553964420597,0.0
121.8,720.0,128464.0,15566.0,161.6353136052108,0.0
122.8,2521.0,129063.0,13166.0,621.0299206781257,0.0
123.81,4100.0,128960.0,11690.0,763.4207351709687,0.0
125.25,2964.0,130790.0,10996.0,464.9489515091659,0.0
