relative_time_s,kv_used,kv_evictable,kv_available,gen_throughput,global_hit_rate
0.04,0.0,16.0,144734.0,0.0,0.0
1.04,0.0,1941.0,142809.0,0.0,0.0
2.05,0.0,1941.0,142809.0,0.0,0.0
3.05,0.0,1941.0,142809.0,0.0,0.0
4.06,607.0,1799.0,142344.0,318.37852364914363,0.0
5.06,894.0,1951.0,141905.0,349.29101623891864,0.0
6.07,520.0,2527.0,141703.0,161.58884363481928,0.0
7.07,0.0,3108.0,141642.0,0.0,0.0
8.08,0.0,3108.0,141642.0,0.0,0.0
9.08,1192.0,2863.0,140695.0,317.09574040717746,0.0
10.09,3080.0,2642.0,139028.0,511.7778514083488,0.10454545454545454
11.09,2624.0,4145.0,137981.0,619.7660034725642,0.0
12.1,703.0,6574.0,137473.0,296.79428809371126,0.0
13.1,1463.0,6443.0,136844.0,408.42691043352613,0.0
14.11,2201.0,6641.0,135908.0,469.6058677011589,0.0
15.12,1820.0,8223.0,134707.0,415.2560291406732,0.0
16.12,2556.0,9137.0,133057.0,254.17146001598104,0.0
17.13,4527.0,9949.0,130274.0,430.7284772301184,0.0
18.13,5694.0,9778.0,129278.0,750.5469423222837,0.0
19.13,5521.0,12177.0,127052.0,746.8077056246279,0.0
20.14,7406.0,13680.0,123664.0,573.8558114031891,0.0
21.14,6730.0,15910.0,122110.0,1174.2757502902334,0.16244725738396623
22.15,5523.0,19139.0,120088.0,1172.116554456268,0.2151394422310757
23.15,6384.0,19139.0,119227.0,1040.5710282192858,0.0
24.16,4242.0,22690.0,117818.0,594.1895484944038,0.0
25.16,3742.0,24026.0,116982.0,756.7936686499767,0.1787709497206704
26.17,3347.0,25613.0,115790.0,498.04851195375255,0.0
27.17,3166.0,26295.0,115289.0,463.19880835451323,0.0
28.18,2062.0,28313.0,114375.0,463.5039410876679,0.22857142857142856
29.18,3227.0,28300.0,113223.0,409.0292596962291,0.0
30.19,2909.0,30434.0,111407.0,617.9884025602192,0.0
31.19,2361.0,31884.0,110505.0,383.4590918572119,0.0
32.2,1221.0,33808.0,109721.0,317.00161737795924,0.0
33.2,1751.0,33770.0,109229.0,472.21871763874884,0.0
34.21,3579.0,33602.0,107569.0,450.96742191751866,0.12289915966386554
35.21,5006.0,33936.0,105808.0,859.2307256283517,0.0
36.29,4999.0,34702.0,105049.0,605.9190987050024,0.0
37.3,5134.0,37150.0,102466.0,752.283884972786,0.0
38.3,6283.0,37117.0,101350.0,710.7469871305578,0.0
39.31,3138.0,41903.0,99709.0,760.2491853552532,0.16176470588235295
40.31,3441.0,42861.0,98448.0,706.4728663148118,0.0
41.32,4081.0,42861.0,97808.0,610.8032900051612,0.0
42.32,2808.0,45223.0,96719.0,464.32994530536837,0.0
43.32,5191.0,45060.0,94499.0,752.389898795982,0.0
44.33,4143.0,47245.0,93362.0,691.1918100194225,0.0
45.33,3021.0,49806.0,91923.0,616.619937533697,0.0
46.34,3501.0,51196.0,90053.0,443.8889802945772,0.0
47.34,3813.0,51381.0,89556.0,612.4596236441687,0.0
48.35,4964.0,52700.0,87086.0,581.6328499571499,0.0
49.35,6113.0,52518.0,86119.0,1048.682704109734,0.0
50.36,7082.0,53653.0,84015.0,1003.444379257675,0.0
51.36,4338.0,57642.0,82770.0,895.144687098111,0.2
