relative_time_s,kv_used,kv_evictable,kv_available,gen_throughput,global_hit_rate
0.04,0.0,16.0,144734.0,0.0,0.0
1.04,0.0,1723.0,143027.0,0.0,0.0
2.05,0.0,1723.0,143027.0,0.0,0.0
3.05,0.0,1723.0,143027.0,0.0,0.0
4.06,0.0,1723.0,143027.0,0.0,0.0
5.06,1003.0,1720.0,142027.0,0.0,0.1725
6.07,1263.0,1720.0,141767.0,316.9725884666963,0.0
7.07,0.0,3300.0,141450.0,0.0,0.0
8.08,0.0,3300.0,141450.0,0.0,0.0
9.08,1322.0,3287.0,140141.0,335.3035021989742,0.0
10.09,2356.0,3235.0,139159.0,597.6060612924174,0.0
11.09,1814.0,5191.0,137745.0,471.82566934925626,0.0
12.1,2007.0,5569.0,137174.0,470.37726832274757,0.0
13.1,1054.0,7369.0,136327.0,317.39433596305514,0.0
14.11,1390.0,7774.0,135586.0,316.39163941093557,0.0
15.2,977.0,8499.0,135274.0,288.99394966953076,0.0
16.2,5026.0,8373.0,131351.0,388.24786649809226,0.0
17.21,8070.0,8373.0,128307.0,709.0688864659377,0.08625
18.21,6504.0,11727.0,126519.0,1161.1696255542984,0.15283842794759825
19.22,6237.0,14348.0,124165.0,980.6930859954018,0.0
20.22,6662.0,16497.0,121591.0,916.2854007637123,0.0
21.23,5728.0,19014.0,120008.0,997.5812937877881,0.0
22.23,5436.0,21128.0,118186.0,1042.5406516124426,0.14705882352941177
23.24,4599.0,23126.0,117025.0,901.0605381140637,0.3875
24.24,4003.0,24549.0,116198.0,752.2073477598426,0.42758620689655175
25.24,4444.0,24721.0,115585.0,608.5684775689497,0.0
26.28,5846.0,24649.0,114255.0,498.0794086311497,0.0
27.28,2730.0,28991.0,113029.0,700.3146994349814,0.0
28.29,3829.0,29154.0,111767.0,681.7025890595658,0.0
29.3,3813.0,30735.0,110202.0,612.3266490345953,0.0
30.3,2489.0,33292.0,108969.0,468.27608448079343,0.0
31.31,1597.0,34918.0,108235.0,315.5393228279511,0.0
32.31,1330.0,35912.0,107508.0,316.7309627217062,0.0
33.32,1650.0,35912.0,107188.0,315.75999624071926,0.0
34.38,1422.0,36661.0,106667.0,276.75575241734776,0.0
35.38,3522.0,37584.0,103644.0,335.53285587805266,0.0
36.39,5212.0,37807.0,101731.0,355.75747208902743,0.0
37.39,3302.0,41596.0,99852.0,634.4343738896666,0.0
38.4,3644.0,41994.0,99112.0,614.0122814029519,0.0
39.4,4500.0,43477.0,96773.0,474.3654797289756,0.14112903225806453
40.41,5340.0,43477.0,95933.0,901.253306505298,0.0
41.41,4509.0,45669.0,94572.0,901.265287465602,0.0
42.41,6160.0,45598.0,92992.0,548.8612845798795,0.0
43.42,6028.0,46781.0,91941.0,747.7068876540269,0.0
44.42,2942.0,51214.0,90594.0,691.3734925184319,0.3502824858757062
45.43,1647.0,53008.0,90095.0,315.2231251532348,0.0
46.43,2564.0,52940.0,89246.0,466.5506202361652,0.0
47.44,3044.0,52940.0,88766.0,464.2208025389445,0.0
48.44,2855.0,55275.0,86620.0,561.399199448791,0.0
49.45,3468.0,55275.0,86007.0,614.4648135524781,0.0
50.45,2692.0,57365.0,84693.0,526.639272646771,0.0
51.46,3840.0,57799.0,83111.0,466.1469770103137,0.06276505513146735
52.46,2451.0,59975.0,82324.0,550.4412286475176,0.0
53.47,1866.0,61441.0,81443.0,464.14842525934955,0.1568627450980392
54.47,1053.0,63009.0,80688.0,317.51341527976587,0.0
55.48,1373.0,63009.0,80368.0,316.4566313002249,0.0
56.48,895.0,63698.0,80157.0,161.1189848843269,0.0
57.49,1055.0,63698.0,79997.0,160.6926980124668,0.0
58.49,2646.0,63622.0,78482.0,289.06510870543536,0.0
59.5,3628.0,63562.0,77560.0,613.5590977224107,0.0
60.5,2355.0,66021.0,76374.0,574.4013362611772,0.0
61.5,1342.0,67824.0,75584.0,316.5652255167934,0.0
62.51,2490.0,67740.0,74520.0,289.2994928768271,0.0
63.51,4038.0,67735.0,72977.0,387.9023426453705,0.0
64.56,3712.0,69671.0,71367.0,622.3061842854112,0.42
65.57,5779.0,69832.0,69139.0,637.8670904700358,0.0
66.57,5603.0,71905.0,67242.0,839.6484233291324,0.0
67.58,4635.0,74840.0,65275.0,1192.2851949441997,0.3803680981595092
68.58,4348.0,75895.0,64507.0,912.9150097895885,0.0
69.59,4101.0,78133.0,62516.0,662.6511151606043,0.0
70.59,5457.0,78076.0,61217.0,757.298007056766,0.10504201680672269
71.6,6003.0,79224.0,59523.0,1044.8788411267997,0.0
72.6,4176.0,82523.0,58051.0,542.1386903659825,0.0
73.61,2694.0,85516.0,56540.0,661.8842101933026,0.3163265306122449
74.61,3739.0,85676.0,55335.0,765.2691679514593,0.0
75.62,3809.0,87199.0,53742.0,764.4182272801864,0.13108614232209737
76.62,4061.0,88017.0,52672.0,762.8941469689973,0.0
77.62,3133.0,89830.0,51787.0,563.6394090282661,0.0
78.63,1549.0,93105.0,50096.0,136.18122905629886,0.0
79.63,1518.0,93298.0,49934.0,160.0544569278087,0.0
80.64,1364.0,94791.0,48595.0,0.0,0.08644859813084112
81.64,2282.0,94731.0,47737.0,272.7609178831294,0.0
82.65,2579.0,95753.0,46418.0,467.06779331106856,0.12773722627737227
83.65,3233.0,96549.0,44968.0,574.4116809653459,0.14255765199161424
84.66,3658.0,97709.0,43383.0,825.9316038504203,0.0
85.66,2823.0,99276.0,42651.0,602.8952766909399,0.6693548387096774
86.67,2779.0,100450.0,41521.0,618.6983925330265,0.0
87.67,2858.0,100745.0,41147.0,464.5589721602446,0.0
88.68,4358.0,100621.0,39771.0,761.4375032434276,0.0
89.68,5394.0,100517.0,38839.0,901.1135860348808,0.0
90.69,3028.0,103546.0,38176.0,463.78803328523696,0.0
91.69,1368.0,105675.0,37707.0,186.99478931432566,0.0
92.7,2635.0,105605.0,36510.0,312.12668916414816,0.0
93.7,1270.0,107334.0,36146.0,160.45717844289598,0.0
94.71,1772.0,108403.0,34575.0,356.03824200864625,0.0
95.71,3079.0,108399.0,33272.0,519.5832468232081,0.0
96.72,3209.0,109479.0,32062.0,769.4183001446756,0.0
97.72,2756.0,111430.0,30564.0,644.0192814018466,0.0
98.73,3747.0,111417.0,29586.0,612.840565701234,0.0
99.73,3484.0,112698.0,28568.0,614.6262658603188,0.0
100.74,4753.0,113390.0,26607.0,757.5454930594174,0.0
101.74,8552.0,113268.0,22930.0,715.4978612771037,0.0
102.75,7095.0,116233.0,21422.0,1081.2010554002343,0.0
103.75,3909.0,122016.0,18825.0,616.2905685133542,0.0
104.76,3557.0,123121.0,18072.0,766.287447356439,0.0
105.76,3649.0,123935.0,17166.0,760.8282609246285,0.4025974025974026
106.77,5676.0,123976.0,15098.0,730.971775695251,0.0
107.77,6796.0,123976.0,13978.0,1036.2400149459222,0.0
108.78,5099.0,127810.0,11841.0,1043.2220688530656,0.0
109.78,6419.0,127810.0,10521.0,1040.4197267211946,0.0
110.79,6210.0,129217.0,9323.0,741.3298458015398,0.0
111.79,1683.0,134671.0,8396.0,315.4685616281579,0.0
112.8,2003.0,134671.0,8076.0,314.0827673505565,0.0
113.8,2323.0,134671.0,7756.0,313.1875604706181,0.0
114.81,4747.0,134539.0,5464.0,483.2444592472242,0.0
115.81,2547.0,137213.0,4990.0,470.7547904904002,0.0
116.81,914.0,140111.0,3725.0,317.1533229056653,0.16299559471365638
117.82,3439.0,139979.0,1332.0,266.7180899147942,0.043834015195791935
118.82,3745.0,140596.0,409.0,520.015525110976,0.0
119.83,4225.0,140476.0,49.0,610.406147536752,0.0
120.83,1963.0,142742.0,45.0,555.8929851896988,0.0
121.84,2020.0,142518.0,212.0,470.38281819549087,0.0
122.84,1904.0,142644.0,202.0,314.66830430580814,0.0
123.85,1567.0,143016.0,167.0,315.1306056646302,0.0
124.85,1887.0,142460.0,403.0,314.25102635983205,0.0
125.86,2207.0,142460.0,83.0,313.1747974895245,0.0
126.86,0.0,144597.0,153.0,0.0,0.0
127.91,2015.0,142575.0,160.0,208.54848168400682,0.0
128.91,3341.0,141377.0,32.0,462.54687777488874,0.0
129.92,2331.0,142001.0,418.0,463.827991429649,0.14157303370786517
130.92,1851.0,141600.0,1299.0,471.2071779312552,0.0
131.93,1508.0,142279.0,963.0,315.5362375871895,0.0
132.93,1745.0,142987.0,18.0,315.110385511656,0.0
133.94,2065.0,141469.0,1216.0,313.9967821851536,0.0
134.94,1727.0,142464.0,559.0,315.0582533258105,0.0
135.95,772.0,143608.0,370.0,161.46512615860084,0.0
136.95,972.0,143608.0,170.0,161.1020027841523,0.0
137.96,1132.0,143608.0,10.0,160.74943573155625,0.0
138.96,1292.0,143308.0,150.0,160.5158826380688,0.0
139.96,1452.0,142505.0,793.0,160.21333302471825,0.0
