relative_time_s,kv_used,kv_evictable,kv_available,gen_throughput,global_hit_rate
0.04,0.0,16.0,133036.0,0.0,0.0
1.04,1260.0,585.0,131207.0,1224.7178462282147,0.0
2.05,0.0,2089.0,130963.0,0.0,0.0
3.06,0.0,2089.0,130963.0,0.0,0.0
4.06,0.0,2089.0,130963.0,0.0,0.0
5.07,1910.0,2043.0,129099.0,340.40555469593176,0.15454545454545454
6.07,2839.0,2043.0,128170.0,924.7195878406098,0.0
7.08,1463.0,4619.0,126970.0,761.6693059585638,0.0
8.08,902.0,5569.0,126581.0,317.79578369665563,0.0
9.09,471.0,6646.0,125935.0,156.46467077680654,0.0
10.11,2843.0,6566.0,123643.0,771.0159469355317,0.0
11.11,6130.0,6442.0,120480.0,1267.1528872448807,0.0
12.12,6315.0,8924.0,117813.0,860.2539010097985,0.0
13.12,3930.0,13007.0,116115.0,711.1548224889407,0.0
14.13,4669.0,14256.0,114127.0,463.1615095093513,0.036769533814839134
15.13,2251.0,17676.0,113125.0,328.43031575044887,0.0877742946708464
16.14,3676.0,17614.0,111762.0,329.45898683738454,0.13131313131313133
17.14,2904.0,19381.0,110767.0,617.6473688954294,0.0
18.15,5664.0,20267.0,107121.0,749.9177059096716,0.0
19.15,7671.0,21933.0,103448.0,257.0086822554725,0.0
20.16,8942.0,22634.0,101476.0,873.1939774395009,0.0
21.16,9713.0,23675.0,99664.0,871.1635057273329,0.334841628959276
22.17,14219.0,25622.0,93211.0,804.1076522218727,0.03801765105227427
23.17,14639.0,30103.0,88310.0,282.8243257163474,0.029454230436038117
24.18,16409.0,30103.0,86540.0,1323.0304016632283,0.0
25.19,15670.0,34098.0,83284.0,1210.8518031928445,0.06012269938650307
26.19,16230.0,36527.0,80295.0,933.036296047457,0.0
27.2,20015.0,37667.0,75370.0,458.0299325897314,0.0
28.2,17920.0,41724.0,73408.0,1197.805149051316,0.0
29.21,19604.0,42974.0,70474.0,663.1300041531391,0.0
30.21,22206.0,44401.0,66445.0,482.9950339647286,0.0
31.22,23286.0,44401.0,65365.0,1129.2325931350015,0.0
32.22,21098.0,48575.0,63379.0,1149.506850227638,0.0
33.23,18727.0,53373.0,60952.0,1093.1231288989811,0.0
34.23,16423.0,57300.0,59329.0,1020.7324262111208,0.08521739130434783
35.24,17759.0,57300.0,57993.0,1085.6656147349377,0.0
36.24,15940.0,62529.0,54583.0,1330.0825804668425,0.0
37.24,11924.0,68916.0,52212.0,1167.0464557696391,0.0
38.25,10011.0,72843.0,50198.0,1004.5433198261403,0.0
39.26,10013.0,74501.0,48538.0,1011.1502316690517,0.06827880512091039
40.26,10960.0,74714.0,47378.0,976.3905465397656,0.0
41.26,8629.0,78367.0,46056.0,1130.364348005844,0.2671232876712329
42.27,8269.0,79744.0,45039.0,877.052198906711,0.0
43.27,4626.0,84228.0,44198.0,743.456723073401,0.37037037037037035
44.28,2199.0,87163.0,43690.0,286.87066812222577,0.0
45.29,1662.0,89440.0,41950.0,705.1889925080128,0.0
46.29,2706.0,89707.0,40639.0,772.0670048871141,0.0
47.29,2184.0,91958.0,38910.0,521.8660837591096,0.09826589595375723
48.3,3216.0,92913.0,36923.0,615.5167194766465,0.0
49.31,3845.0,92896.0,36311.0,764.0173703493787,0.0
50.31,3383.0,96749.0,32920.0,188.07832881263926,0.0
